# ds_dist,area,A_pol,meas_elev,interp_h
0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.462674933560200685e+01 3.465735902799726431e-01
5.000000000000000000e-01 1.000000000000000000e+00 5.000000000000000000e-01 1.461428602927221121e+01 3.466393400677337255e-01
1.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.457732316530905692e+01 3.471518264282083543e-01
1.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.451705119557244572e+01 3.481106974357826567e-01
2.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.443519735098463386e+01 3.494076923993614248e-01
2.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.433376110665954783e+01 3.509243457861478954e-01
3.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.421479286743922543e+01 3.525559089156937165e-01
3.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.408024788094231994e+01 3.542219474852586480e-01
4.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.393190945400459668e+01 3.558668583997789958e-01
4.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.377136094925304377e+01 3.574555640770023524e-01
5.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.359998654612838465e+01 3.589680943507016497e-01
5.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.341898641981690687e+01 3.603948035343041978e-01
6.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.322939759314821373e+01 3.617327251564925183e-01
6.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.303211571357211085e+01 3.629830046513768393e-01
7.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.282791546156894569e+01 3.641491765306573147e-01
7.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.261746866917186338e+01 3.652360464020353858e-01
8.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.240135993780826951e+01 3.662489852940878921e-01
8.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.218009988103337093e+01 3.671934967307556308e-01
9.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.195413625431227800e+01 3.680749606333609814e-01
9.500000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.172386326967286863e+01 3.688984900670529976e-01
1.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.148962938138426892e+01 3.696688589139426329e-01
1.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.125174379776503031e+01 3.703904733291806806e-01
1.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.101048193774192185e+01 3.710673695548371009e-01
1.150000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.076609001538852084e+01 3.717032269940848122e-01
1.200000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.051878890406289813e+01 3.723013895428910480e-01
1.250000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.026877740472415823e+01 3.728648908149336805e-01
1.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.001623502043617719e+01 3.733964805895370609e-01
1.350000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.761324320492168027e+00 3.738986508954463828e-01
1.400000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.504192962432714609e+00 3.743736608314521264e-01
1.450000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 9.244975427909050580e+00 3.748235596582158435e-01
1.500000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.983794518349288438e+00 3.752502079646038990e-01
1.550000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.720762648279585250e+00 3.756552968751806776e-01
1.600000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.455982967571738840e+00 3.760403653610901453e-01
1.650000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.189550338536466967e+00 3.764068157691686234e-01
1.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.921552189418491707e+00 3.767559277095789416e-01
1.750000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.652069262282449102e+00 3.770888704511113354e-01
1.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.381176270354192326e+00 3.774067139719518571e-01
1.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 7.108942477476237087e+00 3.777104388067891727e-01
1.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.835432210351068960e+00 3.780009448210018830e-01
1.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.560705312602298278e+00 3.782790590313507839e-01
2.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.284817548318340386e+00 3.785455425809112762e-01
2.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 6.007820961605176535e+00 3.788010969647170878e-01
2.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.729764197723206109e+00 3.790463695919361609e-01
2.150000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.450692790584870551e+00 3.792819587606549581e-01
2.200000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.170649420717776223e+00 3.795084181125373268e-01
2.250000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.889674147231048096e+00 3.797262606266328389e-01
2.300000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.607804616842095413e+00 3.799359622046727392e-01
2.350000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.325076252613289540e+00 3.801379648938348899e-01
2.400000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 4.041522424700541904e+00 3.803326797875294374e-01
2.450000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.757174605118935418e+00 3.805204896399132508e-01
2.500000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.472062508276465564e+00 3.807017512255569947e-01
2.550000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 3.186214218808638421e+00 3.808767974719861615e-01
2.600000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.899656308058636611e+00 3.810459393895641034e-01
2.650000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.612413940385598821e+00 3.812094678202866405e-01
2.700000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.324510970343121485e+00 3.813676550245775898e-01
2.750000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.035970031648297152e+00 3.815207561229690403e-01
2.800000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.746812618755733126e+00 3.816690104076171375e-01
2.850000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.457059161758753163e+00 3.818126425369102184e-01
2.900000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 1.166729095259343651e+00 3.819518636249561450e-01
2.950000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 8.758409217780194211e-01 3.820868722363883752e-01
3.000000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 5.844122702128125013e-01 3.822178552958358511e-01
3.050000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 2.924599498023194855e-01 3.823449889203434648e-01
3.100000000000000000e+01 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 3.824684391821255858e-01
